id,premise,hypothesis,lang_abv,language,label
baefc5809b,"Sio hakika, umeifanya iwe wazi kuhusu upande wako.",Ni wazi ni nani unaunga mkono.,sw,Swahili,2
a5c54ce5b5,"Second, most other productive operations are easier to learn and understand, as few firms have 40,000 jobs and a significant portion of their workforce works outdoors.",Most of the workplace is based on interiors.,en,English,2
bbb5295936,"Birincisi, Şansölye Ofisi için yıllık 1000 $ veya daha fazla veya Başbakan Yardımcıları için 500 $ veya daha fazla sınırsız bir armağanlara katılabilir.",Birçok kişi kabineye bağış yapmayı sever.,tr,Turkish,1
ac4ec0b48c,Sigmund Freud masum değildir.,Değişim için Freud suçlandı.,tr,Turkish,1
8c60c4393b,"От готическа колонада в центъра на града, покрай масивна камбанария от 13 век, стълбището от 90 стъпки ви води към бронзовите врати на храма от 11-ти век.",Стълбите достигат до най-високата точка на църквата.,bg,Bulgarian,1
1f1022406e,"In about a quarter of an hour the bell rang, and Tuppence repaired to the hall to show the visitor out.","After 15 minutes, nothing happened and Tupens and the visitor decided it was time to have some lunch.",en,English,2
878a7d9d52,"Не. На самом деле, я даже не знаю этого.",Я изучал это много лет,ru,Russian,2
33ea98afde,"Paroseas cave, rock, and crumbled along its shores, giving them a wide range of explorations.",Scenes are unique and nowhere to be found.,en,English,1
ce88dc1ba7,Das Blut brach das Siegel und las.,Das Siegel blieb intakt.,de,German,2
2c32cd9aaf,"Miramar, un encantador suburbio de residenciales y hermosas casas familiares, disfruta de sus alrededores cerca del aeropuerto regional de Isla Grande.",Miramar es un cubo de basura.,es,Spanish,2
fa07744634,ตอนนี้ฉันต้องการเงิน ฉันไม่ได้พยายาม,ตอนนี้มีเงินเยอะเลยอยากไปซื้อ,th,Thai,2
7dd4693c7e,"Safari ilibadilika kuendana na kiwango hicho, kama vile Jamhuri yaaminifu ya Texas ya maelewano.",Safari ya kwenda Texas ilikuwa furaha ya kujifunza juu ya imani ya Kikristo na motisha.,sw,Swahili,1
8e241c4bf5,"Ο Pacuco περιφρονείται στις Ηνωμένες Πολιτείες. Τόσο από την μεξικανική-αμερικανική και αγγλοαμερικανική κοινότητα, και στο Μεξικό από τα μέσα ενημέρωσης και τους διανοούμενους.",Ο Pachoco έγινε δεκτός στις Ηνωμένες Πολιτείες από Μεξικανούς Αμερικανούς.,el,Greek,2
5e55578099,في هذه الحالة ، يضحي صندوق الائتمان بفوائد السندات الحكومية على أصوله المستثمرة وبدلاً من ذلك يتلقى فائدة على مبلغ القرض من صندوق الائتمان.,في بعض الحالات ، لن يتلقى صندوق القرض جميع العائدات.,ar,Arabic,0
2597c6f1f9,"And frankly, the number seems a little lower to me.","The number seems low in my opinion, but an agreement is possible.",en,English,1
44ac7b73c6,They were ready and sent Susan's voice back in his heart.,He could imagine Susan's voice speaking to him.,en,English,0
8534b35a53,"After four years, Clinton learned to avoid appearing non-presidential.","After four tortuous years, Clinton finally understands how to avoid non-presidential behavior.",en,English,1
080f9df83b,Two of them saw Thorne coming.,Thorne was seen arriving by two of them.,en,English,0
567499fe2b,"so, I hope you like your office",I hope your office is up to your standards.,en,English,0
6ce715093c,"Morrison ha adquirido un mérito distintivo como William Gaddis, Thomas Pynchon o William Faulkner.",Jadis y Pynchon no son tan distinguidos como Morrison.,es,Spanish,2
26222ec767,so I guess my experience is exactly what we did and so they didn't really go through the childcare path that they managed to be together at home,They could have been at home instead of worrying about getting child care.,en,English,0
372c6cea4d,"808 (2) applies only if the agent finds for good reason that the notice and public order on it is not possible, meaningless, or contrary to the public interest.",An agency determines whether 808 (2) is valid.,en,English,0
ecbaffeaf6,استغرق مني حوالي ساعة إلى ساعتين للعثور على ما أريد.,وجدته في بضع ثوان فقط.,ar,Arabic,2
f09dc0af06,"Như chúng ta sẽ thấy, trong cả hai trường hợp, dường như có một điều gì đó sâu sắc đang diễn ra trong vũ trụ, vốn không có giá trị hữu hạn.",Không có gì xảy ra trên thế giới.,vi,Vietnamese,2
b241b9f69e,"Tangazo katika Jarida la New York la Rivington mnamo Oktoba 6, 1774 lilimtaka kijana huyo kujua jinsi ya kuhifadhi vitabu kwenye njia ya Italia, na mwingine kutoka kwa yeyote anayetaka mahali hapo.",Gazeti ni gazeti huko Mexico.,sw,Swahili,2
fd47d1a4de,"But when he was convinced by the divers to help us, he gave up a week later and declared it beyond his powers.",He decided it was too difficult because he was distracted by other subjects.,en,English,1
29d1631c4e,"जो शिक्षक अर्थशास्त्र और कंप्यूटर कक्षाओं में डूबे हुए हैं, उनकी स्थिति और भी निराशाजनक है।",नर्ड का भविष्य है।,hi,Hindi,2
bb2d130128,Và điều đó có thể tiếp diễn trong 20 năm nữa. Tôi nghĩ thật buồn cười,Nó chỉ kéo dài một tuần.,vi,Vietnamese,2
ac6ea0eb92,除了穆萨维以外，KSM确定为第二波袭击候选人的两名阿凯达组织成员分别是Abderraouf Jdey，亦称为,第二波袭击将以火车站为目标。,zh,Chinese,1
1022a0899b,"But if Clinton agrees, the censure and social service may continue.",Censorship will continue even if Clinton opposes it.,en,English,2
a3ee377021,Today you can stroll through the old agora (market square) and walk along the Roman roads.,Walking through the old Agora is a popular pastime.,en,English,1
946faaf408,"Finally, the FDA will conduct workshops, issue guidelines and videotapes, and conduct telecommunications to help small organizations comply with this principle.",The FDA is ready to hold workshops.,en,English,0
d9f9a41840,"Inflation should be a serious poison, not a useful drug.","Inflation is supposed to be poison, but economists are considering whether it could actually be useful.",en,English,1
af6a9e064b,"“I'm glad it's not Jon,” Jon said.",Jon was upset that he wasn't happy.,en,English,1
7707148fa1,غالبًا ما يكون الشخص الوحيد الذي يمكنه علاج Cada de Molera هو المرأة العجوز Goldendra.,يعالج Curanderas أيضًا الإنفلونزا.,ar,Arabic,1
06ceab0371,"Don't you remember? Today we will go to Aunt Basia's birthday. ""","We're going to Aunt Basia's birthday party at the restaurant today, remember?",en,English,1
3abfb2dbf8,"It will be COLOSSAL! """,This will be the biggest ever.,en,English,1
9892be07dc,"On Fox News Sunday, host Tony Snow promoted a poll showing that 60 percent of Americans think the allegations represent a pattern of behavior.",Tony Snow showed polling that 60 percent of Americans think the allegations represent a pattern of behavior.,en,English,0
7e74126dce,"2.5 Financial audits are performed in accordance with American Institute of Certified Public Accountants (AICPA) Generally Accepted Auditing Standards for Fieldwork and Reporting, as well as AICPA Auditing Standards Statements (SAS) who interpret standards and provide advice on the job.",AICPA is the American Institute of Certified Public Accountants.,en,English,0
9302b82901,and i'm quite happy with it so far,I am satisfied until now.,en,English,0
2ba6e02099,"Sabes, tal vez unas veinte veces, no sé veintiséis veces, nada de eso, y es maravilloso que puedas hacerlo, sabes cuántos tipos de plantas puedes cultivar.",Hay muchas más plantas de lo que piensas.,es,Spanish,0
627898b900,"The 37-hectare garden is located on a plot of land above the Wag Wag River, which winds through a steep and narrow valley.",The Wag Wag River is so named because it resembles a dog's tail.,en,English,1
c4fe496ea6,ซึ่งแตกต่างจากโรงละครที่ไม่หวังผลกำไรอื่น ๆ ในเมืองนักแสดงของเราทำมาหากินจากฝีมือของพวกเขา,มีโรงละครที่ไม่แสวงหาผลกำไรมากกว่าหนึ่งแห่งในเมือง,th,Thai,0
39bc889253,ینUpins Rose,Tuppence still sat.,en,English,2
91882cf69d,"Концепцията за учебния момент, макар и само концептуализирана по това време, осигурява част от ползотворния интерес към извършване на алкохолни интервенции в спешните отделения.","Има някои причини за намеса на алкохол в спешното отделение, докато пациентът все още е в нетрезво състояние.",bg,Bulgarian,1
