id,premise,hypothesis,lang_abv,language,label
b6cfd4e743,سيقدر الآخرون فقط استخدام اللغة ولن يفاجأوا عندما ينتهي جانبنا التحليلي ويبدأ الجانب العاطفي.,حاز هذا العمل على العديد من جوائز الكتابة المرموقة على مر السنين.,ar,Arabic,1
af357e34ca,من الرائع التحدث معك,كان محرجا جدا للتحدث معك.,ar,Arabic,2
1ec59f7ddc,"Oh, I believe my words will say the same thing, but I seem to rely on them too much",I believe you and my children will say the same thing but I think I can rely too much on their loyalty.,en,English,1
cffb7358ac,"I don't know all the answers, friend.",I know everything about it.,en,English,2
b9f965e672,"It seems that something in his mind is forming a ""tan"" that gives him the opportunity to bite without being frightened.",Somehow he'd gotten used to facing opportunities.,en,English,0
3b6d21dd59,"Двама от най-известните канадски историци, Питър К. Нюман и Пиер Бъртън, използват термина само в произведения, написани за север от Канада.","Въпреки че са написали много популярни съвременни песни, Питър Н. Нюман и Пиер Бъртън никога не са писали учебници по история.",bg,Bulgarian,2
ce740007a8,"Ich habe keinen Zweifel, dass Sie [...] ruhig gesprochen haben.",Flüsterte er aus dem Gefängnis.,de,German,2
9bc71e42b2,قل آه! تم الافتراء على ولفرستون بازدراء مثير.,يعتقد ولفرستون أنه أمر مضحك.,ar,Arabic,1
e4f20d70ca,E اس لفظ کا مطلب ہے / فونمی / ای ہر یہودی زبان میں بولا جاتا ہے جیسے ای۔,کل یہودی کی 20 اقسام ہیں۔,ur,Urdu,1
939aff7fd0,He then turned to Tommy.,He talked to Tommy.,en,English,1
468a47a41b,"Ile Saint-Louis is an independent island, enchanted by fertile living, long popular among the wealthier nobles and celebrities of Paris.",Ile Saint-Louis is not loved by some Parisians.,en,English,1
17e35bf51b,"In addition, GAO's FederalInformationSystemControlsAuditManualis is now used by most major federal audit agencies to evaluate computer-related controls.",Most federal audit firms rate the GAO system as the best.,en,English,1
e85989aa58,He sat a short distance away from them and stared at John.,"Preparing for an attack, he looks at John.",en,English,1
e65efbccec,National abortion revolution,Anxiety can be stopped quickly.,en,English,1
14177c41b5,"I know because I think I read that I read ten years ago that they had these big rallies and that people were on the streets and showing signs of statehood. Yes, and other people would degrade statehood. It is down there if you are familiar with its policies. You know his name is Latino. They have speakers in their cars there. You run around the neighborhood and you say you vote for Pierre or Pedro. Pedro He is the best, it is really strange.","Ten years ago, they gathered in the streets with flashing posters and loudspeakers announcing the candidates.",en,English,0
089ae156b8,"Es war von Wills Point. Ich weiß nicht, dass du es weißt","Ich bin mir nicht sicher, was ich von Will Point gehört habe.",de,German,0
700a13c982,على سبيل المثال ، في عام 1983 ، تم أخذ صندوق تأمين المسنين والناجين من الصندوق الاستئماني للإعاقة والتأمين الصحي.,لا حاجة لاقتراض الأموال,ar,Arabic,2
f519950a20,Той се обрича на лорд Джулиан,Той се обърна към лорд Джулиан.,bg,Bulgarian,0
3c7251a9fb,Net non-federal savings,Total federal savings,en,English,2
e73ed3067c,Because the diary doesn't say,The document does not say much.,en,English,0
8e2f9b0dd0,The semifinals of the National Football League are determined.,He could not say when the dates would be set.,en,English,1
f6ca5f9ec6,"How, when the tea was made, and everyone was standing, he brought it to my head, put his hands on it, and brought me gently to his chest, which smelled of ivory smoke, cinnamon, and mutton fat. He could hear his Wheezy breathing now, when the last words of the whispered prophet were repeated by the faithful. There he asked for prayer and no one had time to interpret: his Son intervened to tell the group. me out, took a long look, then lifted my neck and shook me to the door.","When the tea was finished, he held my hand.",en,English,2
ea6a7b6102,"Dies bedeutet nicht, dass es aus Gründen der Verwaltungseffizienz nicht sinnvoll wäre, die Funktionen zwischen Bund und Ländern aufzuteilen.",Die Funktionen sind auf mehrere Regierungen verteilt.,de,German,1
7a468f09a4,"Pour un voyage en Bosnie, voir les rapports des services de renseignement interrogés par des membres d'Al-Qaïda en Arabie saoudite, le 3 octobre 2001.",Il n'y avait pas de preuve qu'un membre d'Al-Qaïda était allé en Bosnie.,fr,French,2
093da66f2f,I think there will be a strong resentment and hmm I really don't think this will be possible in our country.,There will be a lot of excitement going on and I think it's really doable for the country.,en,English,2
1ee55d005a,Các quan chức của Hezbollah ở Beirut và Iran hy vọng nhóm sẽ đến cùng một lúc.,Cả nhóm chắc đã đến lúc nửa đêm vì không ai mong họ đến.,vi,Vietnamese,2
ca575789c6,They don't do I don't work at TI,They and I do not work at TI.,en,English,0
dda3914d91,"Güney kulesinin çöküşünü gören bu memur, kuzey kuledeki ESU birimlerine tahliye emri verdi.",Güney kulesinin yıkılmasının ardından kuzey kulesinde kimse geride kalmadı.,tr,Turkish,2
4502b67300,"From here it passes through the charming mountain village of Saint-Cloud, which has high-income houses and further to the summit or lingamandals that allow traffic on that day.",The charming hill village of Saint-Cloud houses many high-income homes.,en,English,0
5026eb04e3,Do you think most states have this nice,Do you think most governments have this?,en,English,0
e1df385a90,आप की उम्र क्या है?,मुझे पता है कि लोग कितने पुराने हैं,hi,Hindi,2
5cd5b4ae02,They make a good couple work together.,They had already worked together.,en,English,1
1892dd02c4,"Наконец, стоимость доставки представляется более важным фактором стоимости доставки, чем объемы в текущих ценах во Франции и США.",Компактность каркаса не влияет на стоимость.,ru,Russian,2
ed022593d4,I have even heard of other people being sexually abused,Some people are sexually assaulted by nurses.,en,English,1
41e3eb888c,"Por supuesto, pero me refiero a la nueva ley, ahora es muy difícil.","Sin embargo, con las nuevas reglas, ahora es más difícil.",es,Spanish,0
8d3949be83,"Meanwhile, a site created for the WorldAid '96 Worldwide Emergency Relief Exhibition and Conference, held last fall, gives you a first-hand glimpse into the predominant relief world in the relief sector (note the long list of ""commercial exhibitors on offer"").",World Aid had a world trade fair in 2002.,en,English,1
fd18e251a8,The call hissed and Verena's eyes lit up when she saw June sway.,John at the baseball field.,en,English,1
cfb3cec3fe,Students of human misery can savor sadness and latent infertility.,Miserable human student will be happy to see how sad he really is.,en,English,0
05648649dc,Methods of accomplishing missions vary greatly between agents.,Ways to achieve a mission could change a lot from the FDA to the IRS.,en,English,1
86e9568ada,"Why, when I was your age, I was already ... 'Dave stopped listening.",Dave was very careful with the speaker.,en,English,2
