,id,premise,hypothesis,lang_abv,language,label
6953,dcea40c729,"Evet, kullanmak için bir halı almayı teklif ettiler",Kan içmek istedi.,tr,Turkish,1
6954,68f7476450,"No, I mean, there was nothing in it, I mean",It's nothing important,en,English,0
6955,9317adc998,Los rompecabezas son divertidos y educativos.,Los rompecabezas son aburridos y no te enseñan nada.,es,Spanish,2
6956,719a647f5d,Es bringt nur Chaos.,Er ist sehr ruhig und verursacht keine Probleme.,de,German,2
6957,6e043164e6,Analyzes use different assumptions and often lead to lower estimate of expenditure impact than indicated above.,Differences in analytical thinking lead to estimates different from those of estimates.,en,English,0
6958,ffd690e48b,I still don't believe the small ones.,I don’t believe in small things.,en,English,0
6959,0bb0a073ff,"We have a little problem here because Mrs. Inglethorp never drank it. """"",So Ms. Inglethorp is not the killer.,en,English,1
6960,d76beeb9b0,"Еще есть Бона, центр текстильной корзины, где исполнялись танцы Кечак.",Бона известна танцами кечак.,ru,Russian,1
6961,4c68504e93,การอ่านด้านหลังของนิตยสารทำให้ฉันมีความสุขมากมันอันตรายที่จะอ่านปีละครั้ง ประกอบด้วยหนังสือสองเล่มแต่ละเล่มมีประมาณ 400 หน้า,ฉันชอบอ่านนิตยสารตลอดเวลา,th,Thai,1
6962,02710da033,रामजी यूसुफ और खालिद शेख ने 1995 में मनीला एयर प्लॉट का संचालन किया और 1993 में वर्ल्ड ट्रेड सेंटर को बम बनाने के प्रयासों के लिए खालिद शेख यूसुफ को धन प्राप्त करने में मदद की।,खालिद शेख मोहम्मद आतंकवाद को समाप्त करने के अपने प्रयासों के लिए दुनिया भर में प्रसिद्ध थे।,hi,Hindi,2
6963,59a7da5dd8,Most of the third and final weeks of our original Slate will not be released next week.,The board will not be published much this summer.,en,English,1
6964,2f3dadbfe4,"В своя просветен личен интерес те подкрепиха тази нова организация, знаейки, че това ще бъде от полза за града като цяло.","Те вярват, че организацията ще подобри живота на възрастните хора в града.",bg,Bulgarian,1
6965,d8f4e426fe,แต่ในบ้านที่สมาชิกในครอบครัวหมกมุ่นอยู่กับคอมพิวเตอร์โดยเฉพาะอย่างยิ่งเมื่อติดต่อสื่อสารและเพลิดเพลินกับอินเทอร์เน็ต ปฏิเสธที่จะร่วมกิจกรรมด้วยกัน,การใช้คอมพิวเตอร์และอินเทอร์เน็ตอาจส่งผลให้สมาชิกในครอบครัวสื่อสารกันน้อยลง,th,Thai,0
6966,e32f2adc19,"But I think let's see if the teams that were there last year were watching someone from California, I don't know who won the Penitent last year.",I don't know who won the pennant last year,en,English,0
6967,5bcc52c6ce,This story is told.,The story will be told tomorrow.,en,English,1
6968,6c0e3d0f12,"If necessary to meet the limitations imposed in the previous sentence, the Administrator will reduce, accordingly, the basic Phase II bonus distributions for each unit subject to the requirements of section 414.",Section 414 helps to allocate a large allowance for each unit,en,English,2
6969,9e20a36e09,Tommy was healthy and hungry.,Tommy is not hungry.,en,English,2
6970,90528d4fc1,"Local legend claims to have written part of his great history of Aus Losadas, now called Kototos de Kames, located in the vast tropical garden of Koms.",The story here claims that he did not write good epics at Camees Grotto.,en,English,2
6971,2f1617c9b3,Piyasa dışı işlemler - karlar ve zararlar,Çok fazla ticari faaliyet yok.,tr,Turkish,1
6972,d17eed71b5,"In addition to state-of-the-art technology, the Prime Minister's Office has a fine marble fireplace and an exhibition of Bose's impressive art and craftsmanship.",The Bossi stone fireplace was designed in Italy.,en,English,1
6973,8014be8f5b,"Εάν είναι δυνατόν, αποφασίστε εκ των προτέρων.","Μην συζητήσετε τη δράση εκ των προτέρων, θα χαλάσει τη διασκέδαση αργότερα.",el,Greek,2
6974,9797cf52fc,Nationwide uprising,The country is in disarray.,en,English,0
6975,302ec0a185,لاحظوا الوجه الباهت والصوت المهتز ، نظرت عيناها إليه ، وشهد الفضول عزمها الرهيب.,حتى أنه رفض النظر إليه.,ar,Arabic,2
6976,72d586735a,这是IRT教育计划的绝妙工具：它让孩子们见证故事，教他们日常生活和生存的工具。,IRT教育计划帮助老年人。,zh,Chinese,2
6977,080ddd820e,"може би повече, защото просто обичам да чета, защото нямам време да чета вестника","Харесвам обзора ви, защото никога не съм имал време да седна и да прочета доклада.",bg,Bulgarian,0
6978,657e422829,"The castle itself has a tower built in the early 17th century and rebuilt using Irish oak from the park, which are grouped without a single nail.",The palace itself has no towers at the start of the 17th century.,en,English,2
6979,ca355f10ab,"Aswan became a stagnant region after the collapse of the Egyptian Empire, far from the bases of power in Alexandria and Cairo.",Aswan is no longer the power base of the Egyptian Empire.,en,English,0
6980,16b4e3c2d4,The church in particular is an impressive after dark.,The cathedral is most impressed at night.,en,English,0
6981,b75d492c89,"Gestión del cambio en la industria postal y naviera, ed.",Algunos de los trabajos de todos los trabajos son la gestión de turnos en la industria del envío y el correo.,es,Spanish,1
6982,04f3061206,He had come a long way in what he had found in an elementary book.,"In what he has found in primary school textbooks, he has come a long way.",en,English,0
6983,cd6016d0c7,"Possibly, but strychnine is a pretty quick drug at work.",Strechinin is used to treat flu symptoms in horses.,en,English,1
6984,dfab5947b0,ฉันเข้าใจแล้วและฉันคิดว่ามันแปลกฉันต้องทำยังไงกับมัน?,แค่รู้วิธีใช้!,th,Thai,2
6985,d809145f66,But i think it's probably a good idea,"For businesses, this can be a good idea.",en,English,1
6986,9b88046c60,The child's father responded by filing a false case for the death penalty.,The boy's mother responded by filing a legal death suit.,en,English,2
6987,765d833d3e,"Ask Tyler and Siegel, how much time will most investors find the stock premium is too high?",Thaler and Siegel believe that many investors already know that the capital premium is very high.,en,English,2
6988,e92d7e6884,Một số chủ sở hữu bất động sản đã sửa đổi kế hoạch xây dựng của họ để giảm thời gian giải trí.,Thời gian thiệt hại có thể được giảm bớt bằng các kế hoạch xây dựng tốt hơn.,vi,Vietnamese,0
6989,df393a3386,Jamhuri mpya ya Charles Lane inadai kwamba Arrest News inapanua nyaraka za Gabriel Garka Marquez kuwa uandishi wa habari usioaminika.,Charles Lin ni mwandishi.,sw,Swahili,0
